0,1,2,3,Intensity
29481,256,0,0,0
44841,256,0,0,0
60201,256,0,0,0
10026,256,0,0,0
25386,256,0,0,0
40746,256,0,0,0
56106,256,0,0,0
5931,256,0,0,0
21291,256,0,0,0
36651,256,0,0,0
52011,256,0,0,0
1836,256,0,0,0
17196,256,0,0,0
32556,256,0,0,0
47916,256,0,0,0
63276,256,0,0,0
13101,256,0,0,0
28461,256,0,0,0
43821,256,0,0,0
59181,256,0,0,0
9006,256,0,0,0
24366,256,0,0,0
39726,256,0,0,0
55086,256,0,0,0
4911,256,0,0,0
20271,256,0,0,0
35631,256,0,0,0
50991,256,0,0,0
816,256,0,0,0
16176,256,0,0,0
31536,256,0,0,0
46896,256,0,0,0
62256,256,0,0,0
12081,256,0,0,0
27441,256,0,0,0
42801,256,0,0,0
58161,256,0,0,0
7986,256,0,0,0
23346,256,0,0,0
38706,256,0,0,0
54066,256,0,0,0
3891,256,0,0,0
19251,256,0,0,0
34611,256,0,0,0
49971,256,0,0,0
65331,256,0,0,0
15156,256,0,0,0
30516,256,0,0,0
45876,256,0,0,0
61236,256,0,0,0
11061,256,0,0,0
26421,256,0,0,0
41781,256,0,0,0
57141,256,0,0,0
6966,256,0,0,0
22326,256,0,0,0
37686,256,0,0,0
53046,256,0,0,0
2871,256,0,0,0
18231,256,0,0,0
33591,256,0,0,0
48951,256,0,0,0
64311,256,0,0,0
14136,256,0,0,0
29496,256,0,0,0
45112,256,0,0,0
60472,256,0,0,0
10297,256,0,0,0
25657,256,0,0,0
41017,256,0,0,0
56377,256,0,0,0
6202,256,0,0,0
21562,256,0,0,0
36922,256,0,0,0
52282,256,0,0,0
2107,256,0,0,0
17467,256,0,0,0
32827,256,0,0,0
48187,256,0,0,0
63547,256,0,0,0
13372,256,0,0,0
28732,256,0,0,0
44092,256,0,0,0
59452,256,0,0,0
9277,256,0,0,0
24637,256,0,0,0
39997,256,0,0,0
55357,256,0,0,0
5182,256,0,0,0
20542,256,0,0,0
35902,256,0,0,0
51262,256,0,0,0
1087,256,0,0,0
16447,256,0,0,0
31807,256,0,0,0
47167,256,0,0,0
62527,256,0,0,0
12352,256,0,0,0
27712,256,0,0,0
43072,256,0,0,0
58432,256,0,0,0
8257,256,0,0,0
23617,256,0,0,0
38977,256,0,0,0
54337,256,0,0,0
4162,256,0,0,0
19522,256,0,0,0
34882,256,0,0,0
50242,256,0,0,0
67,256,0,0,0
15427,256,0,0,0
30787,256,0,0,0
46147,256,0,0,0
61507,256,0,0,0
11332,256,0,0,0
26692,256,0,0,0
42052,256,0,0,0
57412,256,0,0,0
7237,256,0,0,0
22597,256,0,0,0
37957,256,0,0,0
53317,256,0,0,0
3142,256,0,0,0
18502,256,0,0,0
33862,256,0,0,0
49222,256,0,0,0
64582,256,0,0,0
14407,256,0,0,0
29767,256,0,0,0
45127,256,0,0,0
60487,256,0,0,0
10312,256,0,0,0
25672,256,0,0,0
41032,256,0,0,0
56392,256,0,0,0
6217,256,0,0,0
21577,256,0,0,0
36937,256,0,0,0
52297,256,0,0,0
2122,256,0,0,0
17482,256,0,0,0
32842,256,0,0,0
48202,256,0,0,0
63562,256,0,0,0
13387,256,0,0,0
28747,256,0,0,0
44107,256,0,0,0
59467,256,0,0,0
9292,256,0,0,0
24652,256,0,0,0
40012,256,0,0,0
55372,256,0,0,0
5197,256,0,0,0
20557,256,0,0,0
35917,256,0,0,0
51277,256,0,0,0
1102,256,0,0,0
16462,256,0,0,0
31822,256,0,0,0
47182,256,0,0,0
62542,256,0,0,0
12367,256,0,0,0
27727,256,0,0,0
43087,256,0,0,0
58447,256,0,0,0
8272,256,0,0,0
23632,256,0,0,0
38992,256,0,0,0
54352,256,0,0,0
4177,256,0,0,0
19537,256,0,0,0
34897,256,0,0,0
50257,256,0,0,0
82,256,0,0,0
15442,256,0,0,0
30802,256,0,0,0
46162,256,0,0,0
61522,256,0,0,0
11347,256,0,0,0
26707,256,0,0,0
42067,256,0,0,0
57427,256,0,0,0
7252,256,0,0,0
22612,256,0,0,0
37972,256,0,0,0
53332,256,0,0,0
3157,256,0,0,0
18517,256,0,0,0
33877,256,0,0,0
49237,256,0,0,0
64597,256,0,0,0
14422,256,0,0,0
29782,256,0,0,0
45142,256,0,0,0
60502,256,0,0,0
10327,256,0,0,0
25687,256,0,0,0
41047,256,0,0,0
56407,256,0,0,0
6232,256,0,0,0
21592,256,0,0,0
36952,256,0,0,0
52312,256,0,0,0
2137,256,0,0,0
17497,256,0,0,0
32857,256,0,0,0
48217,256,0,0,0
63577,256,0,0,0
13402,256,0,0,0
28762,256,0,0,0
44122,256,0,0,0
59482,256,0,0,0
9307,256,0,0,0
24667,256,0,0,0
40027,256,0,0,0
55387,256,0,0,0
5212,256,0,0,0
20572,256,0,0,0
35932,256,0,0,0
51292,256,0,0,0
1117,256,0,0,0
16477,256,0,0,0
31837,256,0,0,0
47197,256,0,0,0
62557,256,0,0,0
12382,256,0,0,0
27742,256,0,0,0
43102,256,0,0,0
58462,256,0,0,0
8287,256,0,0,0
23647,256,0,0,0
39263,256,0,0,0
54623,256,0,0,0
4448,256,0,0,0
19808,256,0,0,0
35168,256,0,0,0
50528,256,0,0,0
353,256,0,0,0
15713,256,0,0,0
31073,256,0,0,0
46433,256,0,0,0
61793,256,0,0,0
11618,256,0,0,0
26978,256,0,0,0
42338,256,0,0,0
57698,256,0,0,0
7523,256,0,0,0
22883,256,0,0,0
38243,256,0,0,0
53603,256,0,0,0
3428,256,0,0,0
18788,256,0,0,0
34148,256,0,0,0
49508,256,0,0,0
64868,256,0,0,0
14693,256,0,0,0
30053,256,0,0,0
45413,256,0,0,0
60773,256,0,0,0
10598,256,0,0,0
25958,256,0,0,0
41318,256,0,0,0
56678,256,0,0,0
6503,256,0,0,0
21863,256,0,0,0
37223,256,0,0,0
52583,256,0,0,0
2408,256,0,0,0
17768,256,0,0,0
33128,256,0,0,0
48488,256,0,0,0
63848,256,0,0,0
13673,256,0,0,0
29033,256,0,0,0
44393,256,0,0,0
59753,256,0,0,0
9578,256,0,0,0
24938,256,0,0,0
40298,256,0,0,0
55658,256,0,0,0
5483,256,0,0,0
20843,256,0,0,0
36203,256,0,0,0
51563,256,0,0,0
1388,256,0,0,0
16748,256,0,0,0
32108,256,0,0,0
47468,256,0,0,0
62828,256,0,0,0
12653,256,0,0,0
28013,256,0,0,0
43373,256,0,0,0
58733,256,0,0,0
8558,256,0,0,0
23918,256,0,0,0
39278,256,0,0,0
54638,256,0,0,0
4463,256,0,0,0
19823,256,0,0,0
35183,256,0,0,0
50543,256,0,0,0
368,256,0,0,0
15728,256,0,0,0
31088,256,0,0,0
46448,256,0,0,0
61808,256,0,0,0
11633,256,0,0,0
26993,256,0,0,0
42353,256,0,0,0
57713,256,0,0,0
7538,256,0,0,0
22898,256,0,0,0
38258,256,0,0,0
53618,256,0,0,0
3443,256,0,0,0
18803,256,0,0,0
34163,256,0,0,0
49523,256,0,0,0
64883,256,0,0,0
14708,256,0,0,0
30068,256,0,0,0
45428,256,0,0,0
60788,256,0,0,0
10613,256,0,0,0
25973,256,0,0,0
41333,256,0,0,0
56693,256,0,0,0
6518,256,0,0,0
21878,256,0,0,0
37238,256,0,0,0
52598,256,0,0,0
2423,256,0,0,0
17783,256,0,0,0
33143,256,0,0,0
48503,256,0,0,0
63863,256,0,0,0
13688,256,0,0,0
29048,256,0,0,0
44408,256,0,0,0
59768,256,0,0,0
9593,256,0,0,0
24953,256,0,0,0
40313,256,0,0,0
55673,256,0,0,0
5498,256,0,0,0
20858,256,0,0,0
36218,256,0,0,0
51578,256,0,0,0
1403,256,0,0,0
16763,256,0,0,0
32123,256,0,0,0
47483,256,0,0,0
62843,256,0,0,0
12668,256,0,0,0
28028,256,0,0,0
43388,256,0,0,0
58748,256,0,0,0
8573,256,0,0,0
23933,256,0,0,0
39293,256,0,0,0
54653,256,0,0,0
4478,256,0,0,0
19838,256,0,0,0
35198,256,0,0,0
50558,256,0,0,0
383,256,0,0,0
15743,256,0,0,0
31103,256,0,0,0
46463,256,0,0,0
61823,256,0,0,0
11648,256,0,0,0
27008,256,0,0,0
42368,256,0,0,0
57728,256,0,0,0
7553,256,0,0,0
22913,256,0,0,0
38273,256,0,0,0
53633,256,0,0,0
3458,256,0,0,0
18818,256,0,0,0
34178,256,0,0,0
49538,256,0,0,0
64898,256,0,0,0
14723,256,0,0,0
30083,256,0,0,0
45443,256,0,0,0
60803,256,0,0,0
10628,256,0,0,0
25988,256,0,0,0
41348,256,0,0,0
56708,256,0,0,0
6533,256,0,0,0
21893,256,0,0,0
37253,256,0,0,0
52613,256,0,0,0
2438,256,0,0,0
17798,256,0,0,0
33158,256,0,0,0
48774,256,0,0,0
64134,256,0,0,0
13959,256,0,0,0
29319,256,0,0,0
44679,256,0,0,0
60039,256,0,0,0
9864,256,0,0,0
25224,256,0,0,0
40584,256,0,0,0
55944,256,0,0,0
5769,256,0,0,0
21129,256,0,0,0
36489,256,0,0,0
51849,256,0,0,0
1674,256,0,0,0
17034,256,0,0,0
32394,256,0,0,0
47754,256,0,0,0
63114,256,0,0,0
12939,256,0,0,0
28299,256,0,0,0
43659,256,0,0,0
59019,256,0,0,0
8844,256,0,0,0
24204,256,0,0,0
39564,256,0,0,0
54924,256,0,0,0
4749,256,0,0,0
20109,256,0,0,0
35469,256,0,0,0
50829,256,0,0,0
654,256,0,0,0
16014,256,0,0,0
31374,256,0,0,0
46734,256,0,0,0
62094,256,0,0,0
11919,256,0,0,0
27279,256,0,0,0
42639,256,0,0,0
57999,256,0,0,0
7824,256,0,0,0
23184,256,0,0,0
38544,256,0,0,0
53904,256,0,0,0
3729,256,0,0,0
19089,256,0,0,0
34449,256,0,0,0
49809,256,0,0,0
65169,256,0,0,0
14994,256,0,0,0
30354,256,0,0,0
45714,256,0,0,0
61074,256,0,0,0
10899,256,0,0,0
26259,256,0,0,0
41619,256,0,0,0
56979,256,0,0,0
6804,256,0,0,0
22164,256,0,0,0
37524,256,0,0,0
52884,256,0,0,0
2709,256,0,0,0
18069,256,0,0,0
33429,256,0,0,0
48789,256,0,0,0
64149,256,0,0,0
13974,256,0,0,0
29334,256,0,0,0
44694,256,0,0,0
60054,256,0,0,0
9879,256,0,0,0
25239,256,0,0,0
40599,256,0,0,0
55959,256,0,0,0
5784,256,0,0,0
21144,256,0,0,0
36504,256,0,0,0
51864,256,0,0,0
1689,256,0,0,0
17049,256,0,0,0
32409,256,0,0,0
47769,256,0,0,0
63129,256,0,0,0
12954,256,0,0,0
28314,256,0,0,0
43674,256,0,0,0
59034,256,0,0,0
8859,256,0,0,0
24219,256,0,0,0
39579,256,0,0,0
54939,256,0,0,0
4764,256,0,0,0
20124,256,0,0,0
35484,256,0,0,0
50844,256,0,0,0
669,256,0,0,0
16029,256,0,0,0
31389,256,0,0,0
46749,256,0,0,0
62109,256,0,0,0
11934,256,0,0,0
27294,256,0,0,0
42654,256,0,0,0
58014,256,0,0,0
7839,256,0,0,0
23199,256,0,0,0
38559,256,0,0,0
53919,256,0,0,0
3744,256,0,0,0
19104,256,0,0,0
34464,256,0,0,0
49824,256,0,0,0
65184,256,0,0,0
15009,256,0,0,0
30369,256,0,0,0
45729,256,0,0,0
61089,256,0,0,0
10914,256,0,0,0
26274,256,0,0,0
41634,256,0,0,0
56994,256,0,0,0
6819,256,0,0,0
22179,256,0,0,0
37539,256,0,0,0
52899,256,0,0,0
2724,256,0,0,0
18084,256,0,0,0
33444,256,0,0,0
48804,256,0,0,0
64164,256,0,0,0
13989,256,0,0,0
29349,256,0,0,0
44709,256,0,0,0
60069,256,0,0,0
9894,256,0,0,0
25254,256,0,0,0
40614,256,0,0,0
55974,256,0,0,0
5799,256,0,0,0
21159,256,0,0,0
36519,256,0,0,0
51879,256,0,0,0
1704,256,0,0,0
17064,256,0,0,0
32424,256,0,0,0
47784,256,0,0,0
63144,256,0,0,0
12969,256,0,0,0
28329,256,0,0,0
43689,256,0,0,0
59049,256,0,0,0
8874,256,0,0,0
24234,256,0,0,0
39594,256,0,0,0
54954,256,0,0,0
4779,256,0,0,0
20139,256,0,0,0
35499,256,0,0,0
50859,256,0,0,0
684,256,0,0,0
16044,256,0,0,0
31404,256,0,0,0
46764,256,0,0,0
62124,256,0,0,0
11949,256,0,0,0
27309,256,0,0,0
42669,256,0,0,0
58285,256,0,0,0
8110,256,0,0,0
23470,256,0,0,0
38830,256,0,0,0
54190,256,0,0,0
4015,256,0,0,0
19375,256,0,0,0
34735,256,0,0,0
50095,256,0,0,0
65455,256,0,0,0
15280,256,0,0,0
30640,256,0,0,0
46000,256,0,0,0
61360,256,0,0,0
11185,256,0,0,0
26545,256,0,0,0
41905,256,0,0,0
57265,256,0,0,0
7090,256,0,0,0
22450,256,0,0,0
37810,256,0,0,0
53170,256,0,0,0
2995,256,0,0,0
18355,256,0,0,0
33715,256,0,0,0
49075,256,0,0,0
64435,256,0,0,0
14260,256,0,0,0
29620,256,0,0,0
44980,256,0,0,0
60340,256,0,0,0
10165,256,0,0,0
25525,256,0,0,0
40885,256,0,0,0
56245,256,0,0,0
6070,256,0,0,0
21430,256,0,0,0
36790,256,0,0,0
52150,256,0,0,0
1975,256,0,0,0
17335,256,0,0,0
32695,256,0,0,0
48055,256,0,0,0
63415,256,0,0,0
13240,256,0,0,0
28600,256,0,0,0
43960,256,0,0,0
59320,256,0,0,0
9145,256,0,0,0
24505,256,0,0,0
39865,256,0,0,0
55225,256,0,0,0
5050,256,0,0,0
20410,256,0,0,0
35770,256,0,0,0
51130,256,0,0,0
955,256,0,0,0
16315,256,0,0,0
31675,256,0,0,0
47035,256,0,0,0
62395,256,0,0,0
12220,256,0,0,0
27580,256,0,0,0
42940,256,0,0,0
58300,256,0,0,0
8125,256,0,0,0
23485,256,0,0,0
38845,256,0,0,0
54205,256,0,0,0
4030,256,0,0,0
19390,256,0,0,0
34750,256,0,0,0
50110,256,0,0,0
65470,256,0,0,0
15295,256,0,0,0
30655,256,0,0,0
46015,256,0,0,0
61375,256,0,0,0
11200,256,0,0,0
26560,256,0,0,0
41920,256,0,0,0
57280,256,0,0,0
7105,256,0,0,0
22465,256,0,0,0
37825,256,0,0,0
53185,256,0,0,0
3010,256,0,0,0
18370,256,0,0,0
33730,256,0,0,0
49090,256,0,0,0
64450,256,0,0,0
14275,256,0,0,0
29635,256,0,0,0
44995,256,0,0,0
60355,256,0,0,0
10180,256,0,0,0
25540,256,0,0,0
40900,256,0,0,0
56260,256,0,0,0
6085,256,0,0,0
21445,256,0,0,0
36805,256,0,0,0
52165,256,0,0,0
1990,256,0,0,0
17350,256,0,0,0
32710,256,0,0,0
48070,256,0,0,0
63430,256,0,0,0
13255,256,0,0,0
28615,256,0,0,0
43975,256,0,0,0
59335,256,0,0,0
9160,256,0,0,0
24520,256,0,0,0
39880,256,0,0,0
55240,256,0,0,0
5065,256,0,0,0
20425,256,0,0,0
35785,256,0,0,0
51145,256,0,0,0
970,256,0,0,0
16330,256,0,0,0
31690,256,0,0,0
47050,256,0,0,0
62410,256,0,0,0
12235,256,0,0,0
27595,256,0,0,0
42955,256,0,0,0
58315,256,0,0,0
8140,256,0,0,0
23500,256,0,0,0
38860,256,0,0,0
54220,256,0,0,0
4045,256,0,0,0
19405,256,0,0,0
34765,256,0,0,0
50125,256,0,0,0
65485,256,0,0,0
15310,256,0,0,0
30670,256,0,0,0
46030,256,0,0,0
61390,256,0,0,0
11215,256,0,0,0
26575,256,0,0,0
41935,256,0,0,0
57295,256,0,0,0
7120,256,0,0,0
22480,256,0,0,0
37840,256,0,0,0
53200,256,0,0,0
3025,256,0,0,0
18385,256,0,0,0
33745,256,0,0,0
49105,256,0,0,0
64465,256,0,0,0
14290,256,0,0,0
29650,256,0,0,0
45010,256,0,0,0
60370,256,0,0,0
10195,256,0,0,0
25555,256,0,0,0
40915,256,0,0,0
56275,256,0,0,0
6100,256,0,0,0
21460,256,0,0,0
36820,256,0,0,0
52436,256,0,0,0
2261,256,0,0,0
17621,256,0,0,0
32981,256,0,0,0
48341,256,0,0,0
63701,256,0,0,0
13526,256,0,0,0
28886,256,0,0,0
44246,256,0,0,0
59606,256,0,0,0
9431,256,0,0,0
24791,256,0,0,0
40151,256,0,0,0
55511,256,0,0,0
5336,256,0,0,0
20696,256,0,0,0
36056,256,0,0,0
51416,256,0,0,0
1241,256,0,0,0
16601,256,0,0,0
31961,256,0,0,0
47321,256,0,0,0
62681,256,0,0,0
12506,256,0,0,0
27866,256,0,0,0
43226,256,0,0,0
58586,256,0,0,0
8411,256,0,0,0
23771,256,0,0,0
39131,256,0,0,0
54491,256,0,0,0
4316,256,0,0,0
19676,256,0,0,0
35036,256,0,0,0
50396,256,0,0,0
221,256,0,0,0
15581,256,0,0,0
30941,256,0,0,0
46301,256,0,0,0
61661,256,0,0,0
11486,256,0,0,0
26846,256,0,0,0
42206,256,0,0,0
57566,256,0,0,0
7391,256,0,0,0
22751,256,0,0,0
38111,256,0,0,0
53471,256,0,0,0
3296,256,0,0,0
18656,256,0,0,0
34016,256,0,0,0
49376,256,0,0,0
64736,256,0,0,0
14561,256,0,0,0
29921,256,0,0,0
45281,256,0,0,0
60641,256,0,0,0
10466,256,0,0,0
25826,256,0,0,0
41186,256,0,0,0
56546,256,0,0,0
6371,256,0,0,0
21731,256,0,0,0
37091,256,0,0,0
52451,256,0,0,0
2276,256,0,0,0
17636,256,0,0,0
32996,256,0,0,0
48356,256,0,0,0
63716,256,0,0,0
13541,256,0,0,0
28901,256,0,0,0
44261,256,0,0,0
59621,256,0,0,0
9446,256,0,0,0
24806,256,0,0,0
40166,256,0,0,0
55526,256,0,0,0
5351,256,0,0,0
20711,256,0,0,0
36071,256,0,0,0
51431,256,0,0,0
1256,256,0,0,0
16616,256,0,0,0
31976,256,0,0,0
47336,256,0,0,0
62696,256,0,0,0
12521,256,0,0,0
27881,256,0,0,0
43241,256,0,0,0
58601,256,0,0,0
8426,256,0,0,0
23786,256,0,0,0
39146,256,0,0,0
54506,256,0,0,0
4331,256,0,0,0
19691,256,0,0,0
35051,256,0,0,0
50411,256,0,0,0
236,256,0,0,0
15596,256,0,0,0
30956,256,0,0,0
46316,256,0,0,0
61676,256,0,0,0
11501,256,0,0,0
26861,256,0,0,0
42221,256,0,0,0
57581,256,0,0,0
7406,256,0,0,0
22766,256,0,0,0
38126,256,0,0,0
53486,256,0,0,0
3311,256,0,0,0
18671,256,0,0,0
34031,256,0,0,0
49391,256,0,0,0
64751,256,0,0,0
14576,256,0,0,0
29936,256,0,0,0
45296,256,0,0,0
60656,256,0,0,0
10481,256,0,0,0
25841,256,0,0,0
41201,256,0,0,0
56561,256,0,0,0
6386,256,0,0,0
21746,256,0,0,0
37106,256,0,0,0
52466,256,0,0,0
2291,256,0,0,0
17651,256,0,0,0
33011,256,0,0,0
48371,256,0,0,0
63731,256,0,0,0
13556,256,0,0,0
28916,256,0,0,0
44276,256,0,0,0
59636,256,0,0,0
9461,256,0,0,0
24821,256,0,0,0
40181,256,0,0,0
55541,256,0,0,0
5366,256,0,0,0
20726,256,0,0,0
36086,256,0,0,0
51446,256,0,0,0
1271,256,0,0,0
16631,256,0,0,0
31991,256,0,0,0
47351,256,0,0,0
62711,256,0,0,0
12536,256,0,0,0
27896,256,0,0,0
43256,256,0,0,0
58616,256,0,0,0
8441,256,0,0,0
23801,256,0,0,0
39161,256,0,0,0
54521,256,0,0,0
4346,256,0,0,0
19706,256,0,0,0
35066,256,0,0,0
50426,256,0,0,0
251,256,0,0,0
15611,256,0,0,0
30971,256,0,0,0
46331,256,0,0,0
61947,256,0,0,0
11772,256,0,0,0
27132,256,0,0,0
42492,256,0,0,0
57852,256,0,0,0
7677,256,0,0,0
23037,256,0,0,0
38397,256,0,0,0
53757,256,0,0,0
3582,256,0,0,0
18942,256,0,0,0
34302,256,0,0,0
49662,256,0,0,0
65022,256,0,0,0
14847,256,0,0,0
30207,256,0,0,0
45567,256,0,0,0
60927,256,0,0,0
10496,512,0,0,0
25856,512,0,0,0
41216,512,0,0,0
56576,512,0,0,0
6401,512,0,0,0
21761,512,0,0,0
37121,512,0,0,0
52481,512,0,0,0
2306,512,0,0,0
17666,512,0,0,0
33026,512,0,0,0
48386,512,0,0,0
63746,512,0,0,0
13571,512,0,0,0
28931,512,0,0,0
44291,512,0,0,0
59651,512,0,0,0
9476,512,0,0,0
24836,512,0,0,0
40196,512,0,0,0
55556,512,0,0,0
5381,512,0,0,0
20741,512,0,0,0
36101,512,0,0,0
51461,512,0,0,0
1286,512,0,0,0
16646,512,0,0,0
32006,512,0,0,0
47366,512,0,0,0
62726,512,0,0,0
12551,512,0,0,0
27911,512,0,0,0
43271,512,0,0,0
58631,512,0,0,0
8456,512,0,0,0
23816,512,0,0,0
39176,512,0,0,0
54536,512,0,0,0
4361,512,0,0,0
19721,512,0,0,0
35081,512,0,0,0
50441,512,0,0,0
266,512,0,0,0
15626,512,0,0,0
30986,512,0,0,0
46346,512,0,0,0
61706,512,0,0,0
11531,512,0,0,0
26891,512,0,0,0
42251,512,0,0,0
57611,512,0,0,0
7436,512,0,0,0
22796,512,0,0,0
38156,512,0,0,0
53516,512,0,0,0
3341,512,0,0,0
18701,512,0,0,0
34061,512,0,0,0
49421,512,0,0,0
64781,512,0,0,0
14606,512,0,0,0
29966,512,0,0,0
45326,512,0,0,0
60686,512,0,0,0
10511,512,0,0,0
25871,512,0,0,0
41231,512,0,0,0
56591,512,0,0,0
6416,512,0,0,0
21776,512,0,0,0
37136,512,0,0,0
52496,512,0,0,0
2321,512,0,0,0
17681,512,0,0,0
33041,512,0,0,0
48401,512,0,0,0
63761,512,0,0,0
13586,512,0,0,0
28946,512,0,0,0
44306,512,0,0,0
59666,512,0,0,0
9491,512,0,0,0
24851,512,0,0,0
40211,512,0,0,0
55571,512,0,0,0
5396,512,0,0,0
20756,512,0,0,0
36116,512,0,0,0
51476,512,0,0,0
1301,512,0,0,0
16661,512,0,0,0
32021,512,0,0,0
47381,512,0,0,0
62741,512,0,0,0
12566,512,0,0,0
27926,512,0,0,0
43286,512,0,0,0
58646,512,0,0,0
8471,512,0,0,0
23831,512,0,0,0
39191,512,0,0,0
54551,512,0,0,0
4376,512,0,0,0
19736,512,0,0,0
35096,512,0,0,0
50456,512,0,0,0
281,512,0,0,0
15641,512,0,0,0
31001,512,0,0,0
46361,512,0,0,0
61721,512,0,0,0
11546,512,0,0,0
26906,512,0,0,0
42266,512,0,0,0
57626,512,0,0,0
7451,512,0,0,0
22811,512,0,0,0
38171,512,0,0,0
53531,512,0,0,0
3356,512,0,0,0
18716,512,0,0,0
34076,512,0,0,0
49436,512,0,0,0
64796,512,0,0,0
14621,512,0,0,0
29981,512,0,0,0
45341,512,0,0,0
60701,512,0,0,0
10526,512,0,0,0
25886,512,0,0,0
41246,512,0,0,0
56606,512,0,0,0
6431,512,0,0,0
21791,512,0,0,0
37151,512,0,0,0
52511,512,0,0,0
2336,512,0,0,0
17696,512,0,0,0
33056,512,0,0,0
48416,512,0,0,0
63776,512,0,0,0
13601,512,0,0,0
28961,512,0,0,0
44321,512,0,0,0
59681,512,0,0,0
9506,512,0,0,0
24866,512,0,0,0
40226,512,0,0,0
55586,512,0,0,0
5667,512,0,0,0
21027,512,0,0,0
36387,512,0,0,0
51747,512,0,0,0
1572,512,0,0,0
16932,512,0,0,0
32292,512,0,0,0
47652,512,0,0,0
63012,512,0,0,0
12837,512,0,0,0
28197,512,0,0,0
43557,512,0,0,0
58917,512,0,0,0
8742,512,0,0,0
24102,512,0,0,0
39462,512,0,0,0
54822,512,0,0,0
4647,512,0,0,0
20007,512,0,0,0
35367,512,0,0,0
50727,512,0,0,0
552,512,0,0,0
15912,512,0,0,0
31272,512,0,0,0
46632,512,0,0,0
61992,512,0,0,0
11817,512,0,0,0
27177,512,0,0,0
42537,512,0,0,0
57897,512,0,0,0
7722,512,0,0,0
23082,512,0,0,0
38442,512,0,0,0
53802,512,0,0,0
3627,512,0,0,0
18987,512,0,0,0
34347,512,0,0,0
49707,512,0,0,0
65067,512,0,0,0
14892,512,0,0,0
30252,512,0,0,0
45612,512,0,0,0
60972,512,0,0,0
10797,512,0,0,0
26157,512,0,0,0
41517,512,0,0,0
56877,512,0,0,0
6702,512,0,0,0
22062,512,0,0,0
37422,512,0,0,0
52782,512,0,0,0
2607,512,0,0,0
17967,512,0,0,0
33327,512,0,0,0
48687,512,0,0,0
64047,512,0,0,0
13872,512,0,0,0
29232,512,0,0,0
44592,512,0,0,0
59952,512,0,0,0
9777,512,0,0,0
25137,512,0,0,0
40497,512,0,0,0
55857,512,0,0,0
5682,512,0,0,0
21042,512,0,0,0
36402,512,0,0,0
51762,512,0,0,0
1587,512,0,0,0
16947,512,0,0,0
32307,512,0,0,0
47667,512,0,0,0
63027,512,0,0,0
12852,512,0,0,0
28212,512,0,0,0
43572,512,0,0,0
58932,512,0,0,0
8757,512,0,0,0
24117,512,0,0,0
39477,512,0,0,0
54837,512,0,0,0
4662,512,0,0,0
20022,512,0,0,0
35382,512,0,0,0
50742,512,0,0,0
567,512,0,0,0
15927,512,0,0,0
31287,512,0,0,0
46647,512,0,0,0
62007,512,0,0,0
11832,512,0,0,0
27192,512,0,0,0
42552,512,0,0,0
57912,512,0,0,0
7737,512,0,0,0
23097,512,0,0,0
38457,512,0,0,0
53817,512,0,0,0
3642,512,0,0,0
19002,512,0,0,0
34362,512,0,0,0
49722,512,0,0,0
65082,512,0,0,0
14907,512,0,0,0
30267,512,0,0,0
45627,512,0,0,0
60987,512,0,0,0
10812,512,0,0,0
26172,512,0,0,0
41532,512,0,0,0
56892,512,0,0,0
6717,512,0,0,0
22077,512,0,0,0
37437,512,0,0,0
52797,512,0,0,0
2622,512,0,0,0
17982,512,0,0,0
33342,512,0,0,0
48702,512,0,0,0
64062,512,0,0,0
13887,512,0,0,0
29247,512,0,0,0
44607,512,0,0,0
59967,512,0,0,0
9792,512,0,0,0
25152,512,0,0,0
40512,512,0,0,0
55872,512,0,0,0
5697,512,0,0,0
21057,512,0,0,0
36417,512,0,0,0
51777,512,0,0,0
1602,512,0,0,0
16962,512,0,0,0
32322,512,0,0,0
47682,512,0,0,0
63042,512,0,0,0
12867,512,0,0,0
28227,512,0,0,0
43587,512,0,0,0
58947,512,0,0,0
8772,512,0,0,0
24132,512,0,0,0
39492,512,0,0,0
54852,512,0,0,0
4677,512,0,0,0
20037,512,0,0,0
35397,512,0,0,0
50757,512,0,0,0
582,512,0,0,0
15942,512,0,0,0
31302,512,0,0,0
46662,512,0,0,0
62022,512,0,0,0
11847,512,0,0,0
27207,512,0,0,0
42567,512,0,0,0
57927,512,0,0,0
7752,512,0,0,0
23112,512,0,0,0
38472,512,0,0,0
53832,512,0,0,0
3657,512,0,0,0
19017,512,0,0,0
34377,512,0,0,0
49737,512,0,0,0
65353,512,0,0,0
15178,512,0,0,0
30538,512,0,0,0
45898,512,0,0,0
61258,512,0,0,0
11083,512,0,0,0
26443,512,0,0,0
41803,512,0,0,0
57163,512,0,0,0
6988,512,0,0,0
22348,512,0,0,0
37708,512,0,0,0
53068,512,0,0,0
2893,512,0,0,0
18253,512,0,0,0
33613,512,0,0,0
48973,512,0,0,0
64333,512,0,0,0
14158,512,0,0,0
29518,512,0,0,0
44878,512,0,0,0
60238,512,0,0,0
10063,512,0,0,0
25423,512,0,0,0
40783,512,0,0,0
56143,512,0,0,0
5968,512,0,0,0
21328,512,0,0,0
36688,512,0,0,0
52048,512,0,0,0
1873,512,0,0,0
17233,512,0,0,0
32593,512,0,0,0
47953,512,0,0,0
63313,512,0,0,0
13138,512,0,0,0
28498,512,0,0,0
43858,512,0,0,0
59218,512,0,0,0
9043,512,0,0,0
24403,512,0,0,0
39763,512,0,0,0
